region,timestamp,price,demand
QLD1,2026-05-06 21:50:00+10:00,83.29,6831.84
SA1,2026-05-06 21:50:00+10:00,34.37,1635.22
TAS1,2026-05-06 21:50:00+10:00,96.26,1111.43
VIC1,2026-05-06 21:50:00+10:00,0.01,5632.48
NSW1,2026-05-06 21:55:00+10:00,76.99,7887.94
QLD1,2026-05-06 21:55:00+10:00,83.67,6819.15
SA1,2026-05-06 21:55:00+10:00,15.67,1613.8
TAS1,2026-05-06 21:55:00+10:00,88.22,1101.01
VIC1,2026-05-06 21:55:00+10:00,0.01,5652.8
NSW1,2026-05-06 22:00:00+10:00,76.84,7812.48
QLD1,2026-05-06 22:00:00+10:00,82.74,6834.33
SA1,2026-05-06 22:00:00+10:00,34.32,1607.41
TAS1,2026-05-06 22:00:00+10:00,96.24,1087.01
VIC1,2026-05-06 22:00:00+10:00,0.01,5631.58
NSW1,2026-05-06 22:05:00+10:00,71.68,7765.83
QLD1,2026-05-06 22:05:00+10:00,105.95,6684.31
SA1,2026-05-06 22:05:00+10:00,0.01,1583.56
TAS1,2026-05-06 22:05:00+10:00,88.22,1084.79
VIC1,2026-05-06 22:05:00+10:00,0.01,5485.37
NSW1,2026-05-06 22:10:00+10:00,86.81,7858.08
QLD1,2026-05-06 22:10:00+10:00,105.95,6739.74
SA1,2026-05-06 22:10:00+10:00,8.53,1576.85
TAS1,2026-05-06 22:10:00+10:00,88.22,1083.56
VIC1,2026-05-06 22:10:00+10:00,0.01,5523.96
NSW1,2026-05-06 22:15:00+10:00,84.79,7855.17
QLD1,2026-05-06 22:15:00+10:00,92.98,6661.11
SA1,2026-05-06 22:15:00+10:00,16.84,1604.44
TAS1,2026-05-06 22:15:00+10:00,88.22,1089.56
VIC1,2026-05-06 22:15:00+10:00,0.01,5461.19
NSW1,2026-05-06 22:20:00+10:00,84.79,7873.23
QLD1,2026-05-06 22:20:00+10:00,92.93,6613.73
SA1,2026-05-06 22:20:00+10:00,14.92,1585.22
TAS1,2026-05-06 22:20:00+10:00,88.18,1092.25
VIC1,2026-05-06 22:20:00+10:00,4.55,5419.53
NSW1,2026-05-06 22:25:00+10:00,79.0,7843.6
QLD1,2026-05-06 22:25:00+10:00,84.93,6517.91
SA1,2026-05-06 22:25:00+10:00,14.88,1589.99
TAS1,2026-05-06 22:25:00+10:00,88.18,1066.39
VIC1,2026-05-06 22:25:00+10:00,4.55,5387.92
NSW1,2026-05-06 22:30:00+10:00,77.33,7807.1
QLD1,2026-05-06 22:30:00+10:00,82.5,6417.07
SA1,2026-05-06 22:30:00+10:00,8.51,1561.18
TAS1,2026-05-06 22:30:00+10:00,88.18,1058.7
VIC1,2026-05-06 22:30:00+10:00,4.55,5295.09
NSW1,2026-05-06 22:35:00+10:00,76.99,7770.53
QLD1,2026-05-06 22:35:00+10:00,82.5,6422.26
SA1,2026-05-06 22:35:00+10:00,4.72,1561.08
TAS1,2026-05-06 22:35:00+10:00,88.18,1068.24
VIC1,2026-05-06 22:35:00+10:00,4.55,5258.49
NSW1,2026-05-06 22:40:00+10:00,76.99,7728.67
QLD1,2026-05-06 22:40:00+10:00,83.17,6468.78
SA1,2026-05-06 22:40:00+10:00,4.63,1520.63
TAS1,2026-05-06 22:40:00+10:00,88.18,1086.57
VIC1,2026-05-06 22:40:00+10:00,4.55,5222.53
NSW1,2026-05-06 22:45:00+10:00,75.07,7711.61
QLD1,2026-05-06 22:45:00+10:00,92.5,6467.26
SA1,2026-05-06 22:45:00+10:00,7.97,1504.58
TAS1,2026-05-06 22:45:00+10:00,88.18,1089.58
VIC1,2026-05-06 22:45:00+10:00,7.9,5248.37
NSW1,2026-05-06 22:50:00+10:00,57.51,7666.21
QLD1,2026-05-06 22:50:00+10:00,94.66,6375.62
SA1,2026-05-06 22:50:00+10:00,4.55,1498.03
TAS1,2026-05-06 22:50:00+10:00,88.18,1090.13
VIC1,2026-05-06 22:50:00+10:00,4.55,5212.62
NSW1,2026-05-06 22:55:00+10:00,76.99,7667.25
QLD1,2026-05-06 22:55:00+10:00,82.5,6249.23
SA1,2026-05-06 22:55:00+10:00,4.53,1486.1
TAS1,2026-05-06 22:55:00+10:00,88.18,1090.28
VIC1,2026-05-06 22:55:00+10:00,4.55,5131.17
NSW1,2026-05-06 23:00:00+10:00,64.97,7661.8
QLD1,2026-05-06 23:00:00+10:00,117.73,6269.67
SA1,2026-05-06 23:00:00+10:00,1.09,1473.49
TAS1,2026-05-06 23:00:00+10:00,88.16,1083.92
VIC1,2026-05-06 23:00:00+10:00,1.11,5069.0
NSW1,2026-05-06 23:05:00+10:00,63.64,7537.91
QLD1,2026-05-06 23:05:00+10:00,105.95,6273.0
SA1,2026-05-06 23:05:00+10:00,1.11,1465.65
TAS1,2026-05-06 23:05:00+10:00,88.18,1072.0
VIC1,2026-05-06 23:05:00+10:00,1.14,5152.84
NSW1,2026-05-06 23:10:00+10:00,66.81,7607.69
QLD1,2026-05-06 23:10:00+10:00,117.73,6255.96
SA1,2026-05-06 23:10:00+10:00,4.48,1474.21
TAS1,2026-05-06 23:10:00+10:00,88.18,1075.18
VIC1,2026-05-06 23:10:00+10:00,4.55,5208.85
NSW1,2026-05-06 23:15:00+10:00,63.18,7592.67
QLD1,2026-05-06 23:15:00+10:00,111.29,6226.27
SA1,2026-05-06 23:15:00+10:00,1.08,1440.3
TAS1,2026-05-06 23:15:00+10:00,88.18,1058.82
VIC1,2026-05-06 23:15:00+10:00,1.14,5289.62
NSW1,2026-05-06 23:20:00+10:00,57.51,7504.26
QLD1,2026-05-06 23:20:00+10:00,102.16,6227.3
SA1,2026-05-06 23:20:00+10:00,0.01,1444.79
TAS1,2026-05-06 23:20:00+10:00,88.1,1045.64
VIC1,2026-05-06 23:20:00+10:00,0.01,5249.76
NSW1,2026-05-06 23:25:00+10:00,57.51,7468.23
QLD1,2026-05-06 23:25:00+10:00,94.66,6158.91
SA1,2026-05-06 23:25:00+10:00,-0.05,1444.39
TAS1,2026-05-06 23:25:00+10:00,86.95,1012.92
VIC1,2026-05-06 23:25:00+10:00,-0.05,5205.76
NSW1,2026-05-06 23:30:00+10:00,57.51,7513.15
QLD1,2026-05-06 23:30:00+10:00,94.66,6159.01
SA1,2026-05-06 23:30:00+10:00,-0.1,1451.91
TAS1,2026-05-06 23:30:00+10:00,86.9,1000.01
VIC1,2026-05-06 23:30:00+10:00,-0.1,5173.44
NSW1,2026-05-06 23:35:00+10:00,65.23,7470.87
QLD1,2026-05-06 23:35:00+10:00,82.5,6093.52
SA1,2026-05-06 23:35:00+10:00,-1.02,1469.33
TAS1,2026-05-06 23:35:00+10:00,86.9,993.41
VIC1,2026-05-06 23:35:00+10:00,-0.1,5171.43
NSW1,2026-05-06 23:40:00+10:00,72.73,7441.23
QLD1,2026-05-06 23:40:00+10:00,82.5,6116.34
SA1,2026-05-06 23:40:00+10:00,1.1,1509.12
TAS1,2026-05-06 23:40:00+10:00,86.9,989.83
VIC1,2026-05-06 23:40:00+10:00,-0.1,5168.49
NSW1,2026-05-06 23:45:00+10:00,57.51,7370.44
QLD1,2026-05-06 23:45:00+10:00,102.17,6193.93
SA1,2026-05-06 23:45:00+10:00,-0.1,1494.48
TAS1,2026-05-06 23:45:00+10:00,86.89,983.91
VIC1,2026-05-06 23:45:00+10:00,-0.1,5133.52
NSW1,2026-05-06 23:50:00+10:00,59.46,7391.67
QLD1,2026-05-06 23:50:00+10:00,81.83,6073.84
SA1,2026-05-06 23:50:00+10:00,-0.1,1486.62
TAS1,2026-05-06 23:50:00+10:00,86.89,977.9
VIC1,2026-05-06 23:50:00+10:00,-0.1,5049.51
NSW1,2026-05-06 23:55:00+10:00,57.51,7355.51
QLD1,2026-05-06 23:55:00+10:00,82.5,6050.45
SA1,2026-05-06 23:55:00+10:00,-0.05,1472.34
TAS1,2026-05-06 23:55:00+10:00,86.95,981.4
VIC1,2026-05-06 23:55:00+10:00,-0.05,5073.82
NSW1,2026-05-07 00:00:00+10:00,59.48,7369.8
QLD1,2026-05-07 00:00:00+10:00,81.83,6027.52
SA1,2026-05-07 00:00:00+10:00,0.01,1464.76
TAS1,2026-05-07 00:00:00+10:00,87.01,976.83
VIC1,2026-05-07 00:00:00+10:00,0.01,5052.28
NSW1,2026-05-07 00:05:00+10:00,68.59,7284.96
QLD1,2026-05-07 00:05:00+10:00,117.73,6010.68
SA1,2026-05-07 00:05:00+10:00,0.01,1468.93
TAS1,2026-05-07 00:05:00+10:00,87.01,988.43
VIC1,2026-05-07 00:05:00+10:00,0.01,4996.77
NSW1,2026-05-07 00:10:00+10:00,85.42,7340.85
QLD1,2026-05-07 00:10:00+10:00,95.82,5965.39
SA1,2026-05-07 00:10:00+10:00,1.06,1475.31
TAS1,2026-05-07 00:10:00+10:00,88.1,988.61
VIC1,2026-05-07 00:10:00+10:00,1.05,5020.95
NSW1,2026-05-07 00:15:00+10:00,84.9,7361.97
QLD1,2026-05-07 00:15:00+10:00,92.5,5941.59
SA1,2026-05-07 00:15:00+10:00,-0.05,1448.12
TAS1,2026-05-07 00:15:00+10:00,86.95,988.52
VIC1,2026-05-07 00:15:00+10:00,-0.05,4905.67
NSW1,2026-05-07 00:20:00+10:00,71.06,7311.28
QLD1,2026-05-07 00:20:00+10:00,95.82,5944.79
SA1,2026-05-07 00:20:00+10:00,-0.05,1476.48
TAS1,2026-05-07 00:20:00+10:00,86.95,985.93
VIC1,2026-05-07 00:20:00+10:00,-0.05,4838.47
NSW1,2026-05-07 00:25:00+10:00,76.99,7298.42
QLD1,2026-05-07 00:25:00+10:00,83.29,5901.47
SA1,2026-05-07 00:25:00+10:00,1.06,1463.58
TAS1,2026-05-07 00:25:00+10:00,88.1,982.98
VIC1,2026-05-07 00:25:00+10:00,1.05,4814.76
NSW1,2026-05-07 00:30:00+10:00,72.63,7292.09
QLD1,2026-05-07 00:30:00+10:00,101.83,5865.52
SA1,2026-05-07 00:30:00+10:00,4.62,1475.05
TAS1,2026-05-07 00:30:00+10:00,88.16,972.73
VIC1,2026-05-07 00:30:00+10:00,4.55,4841.3
NSW1,2026-05-07 00:35:00+10:00,90.0,7287.1
QLD1,2026-05-07 00:35:00+10:00,97.25,5832.98
SA1,2026-05-07 00:35:00+10:00,8.5,1478.03
TAS1,2026-05-07 00:35:00+10:00,88.22,979.42
VIC1,2026-05-07 00:35:00+10:00,8.52,4835.2
NSW1,2026-05-07 00:40:00+10:00,71.98,7193.09
QLD1,2026-05-07 00:40:00+10:00,103.97,5845.79
SA1,2026-05-07 00:40:00+10:00,4.53,1487.76
TAS1,2026-05-07 00:40:00+10:00,88.16,968.54
VIC1,2026-05-07 00:40:00+10:00,4.55,4744.42
NSW1,2026-05-07 00:45:00+10:00,76.99,7158.67
QLD1,2026-05-07 00:45:00+10:00,82.5,5791.95
SA1,2026-05-07 00:45:00+10:00,4.54,1462.63
TAS1,2026-05-07 00:45:00+10:00,88.16,963.18
VIC1,2026-05-07 00:45:00+10:00,4.55,4802.82
NSW1,2026-05-07 00:50:00+10:00,77.03,7159.41
QLD1,2026-05-07 00:50:00+10:00,82.94,5820.72
SA1,2026-05-07 00:50:00+10:00,4.59,1493.07
TAS1,2026-05-07 00:50:00+10:00,88.16,964.73
VIC1,2026-05-07 00:50:00+10:00,4.55,4755.1
NSW1,2026-05-07 00:55:00+10:00,76.99,7140.45
QLD1,2026-05-07 00:55:00+10:00,82.5,5792.54
SA1,2026-05-07 00:55:00+10:00,1.13,1487.63
TAS1,2026-05-07 00:55:00+10:00,88.16,974.72
VIC1,2026-05-07 00:55:00+10:00,1.12,4751.64
NSW1,2026-05-07 01:00:00+10:00,76.99,7118.41
QLD1,2026-05-07 01:00:00+10:00,82.62,5805.91
SA1,2026-05-07 01:00:00+10:00,0.01,1463.59
TAS1,2026-05-07 01:00:00+10:00,87.01,972.26
VIC1,2026-05-07 01:00:00+10:00,0.01,4646.17
NSW1,2026-05-07 01:05:00+10:00,84.79,7061.24
QLD1,2026-05-07 01:05:00+10:00,91.96,5742.71
SA1,2026-05-07 01:05:00+10:00,0.0,1463.9
TAS1,2026-05-07 01:05:00+10:00,87.0,969.61
VIC1,2026-05-07 01:05:00+10:00,0.0,4576.79
NSW1,2026-05-07 01:10:00+10:00,84.79,7051.26
QLD1,2026-05-07 01:10:00+10:00,91.98,5761.74
SA1,2026-05-07 01:10:00+10:00,-0.05,1461.58
TAS1,2026-05-07 01:10:00+10:00,86.95,968.76
VIC1,2026-05-07 01:10:00+10:00,-0.05,4572.83
NSW1,2026-05-07 01:15:00+10:00,84.79,7008.24
QLD1,2026-05-07 01:15:00+10:00,92.73,5770.04
SA1,2026-05-07 01:15:00+10:00,0.0,1449.45
TAS1,2026-05-07 01:15:00+10:00,87.0,964.34
VIC1,2026-05-07 01:15:00+10:00,0.0,4633.23
NSW1,2026-05-07 01:20:00+10:00,84.79,6969.35
QLD1,2026-05-07 01:20:00+10:00,92.73,5749.8
SA1,2026-05-07 01:20:00+10:00,-0.05,1449.8
TAS1,2026-05-07 01:20:00+10:00,86.95,963.29
VIC1,2026-05-07 01:20:00+10:00,-0.05,4592.66
NSW1,2026-05-07 01:25:00+10:00,76.99,6921.74
QLD1,2026-05-07 01:25:00+10:00,83.39,5690.54
SA1,2026-05-07 01:25:00+10:00,-0.02,1471.17
TAS1,2026-05-07 01:25:00+10:00,86.98,968.94
VIC1,2026-05-07 01:25:00+10:00,-0.02,4507.29
NSW1,2026-05-07 01:30:00+10:00,84.79,6889.96
QLD1,2026-05-07 01:30:00+10:00,92.37,5690.8
SA1,2026-05-07 01:30:00+10:00,0.0,1461.22
TAS1,2026-05-07 01:30:00+10:00,87.0,963.71
VIC1,2026-05-07 01:30:00+10:00,0.0,4518.07
NSW1,2026-05-07 01:35:00+10:00,85.51,6847.7
QLD1,2026-05-07 01:35:00+10:00,92.5,5632.24
SA1,2026-05-07 01:35:00+10:00,0.16,1462.94
TAS1,2026-05-07 01:35:00+10:00,87.16,969.33
VIC1,2026-05-07 01:35:00+10:00,0.15,4531.47
NSW1,2026-05-07 01:40:00+10:00,84.79,6819.45
QLD1,2026-05-07 01:40:00+10:00,92.2,5592.02
SA1,2026-05-07 01:40:00+10:00,0.01,1461.15
TAS1,2026-05-07 01:40:00+10:00,87.01,953.29
VIC1,2026-05-07 01:40:00+10:00,0.01,4541.35
NSW1,2026-05-07 01:45:00+10:00,84.79,6791.68
QLD1,2026-05-07 01:45:00+10:00,92.78,5612.17
SA1,2026-05-07 01:45:00+10:00,0.01,1443.26
TAS1,2026-05-07 01:45:00+10:00,87.01,933.73
VIC1,2026-05-07 01:45:00+10:00,0.01,4514.59
NSW1,2026-05-07 01:50:00+10:00,86.75,6737.93
QLD1,2026-05-07 01:50:00+10:00,105.95,5648.43
SA1,2026-05-07 01:50:00+10:00,0.01,1453.33
TAS1,2026-05-07 01:50:00+10:00,87.01,945.84
VIC1,2026-05-07 01:50:00+10:00,0.01,4399.84
NSW1,2026-05-07 01:55:00+10:00,84.79,6727.63
QLD1,2026-05-07 01:55:00+10:00,92.77,5595.15
SA1,2026-05-07 01:55:00+10:00,0.0,1455.23
TAS1,2026-05-07 01:55:00+10:00,75.0,941.57
VIC1,2026-05-07 01:55:00+10:00,0.0,4381.04
NSW1,2026-05-07 02:00:00+10:00,86.77,6722.59
QLD1,2026-05-07 02:00:00+10:00,105.95,5603.83
SA1,2026-05-07 02:00:00+10:00,0.01,1461.07
TAS1,2026-05-07 02:00:00+10:00,75.01,928.15
VIC1,2026-05-07 02:00:00+10:00,0.01,4319.58
NSW1,2026-05-07 02:05:00+10:00,88.71,6696.27
QLD1,2026-05-07 02:05:00+10:00,117.73,5599.29
SA1,2026-05-07 02:05:00+10:00,0.01,1451.82
TAS1,2026-05-07 02:05:00+10:00,75.01,933.93
VIC1,2026-05-07 02:05:00+10:00,0.01,4390.13
NSW1,2026-05-07 02:10:00+10:00,71.89,6642.94
QLD1,2026-05-07 02:10:00+10:00,105.95,5624.01
SA1,2026-05-07 02:10:00+10:00,0.0,1440.73
TAS1,2026-05-07 02:10:00+10:00,75.0,934.74
VIC1,2026-05-07 02:10:00+10:00,0.0,4331.56
NSW1,2026-05-07 02:15:00+10:00,71.06,6640.1
QLD1,2026-05-07 02:15:00+10:00,105.95,5593.5
SA1,2026-05-07 02:15:00+10:00,0.0,1444.91
TAS1,2026-05-07 02:15:00+10:00,87.0,946.92
VIC1,2026-05-07 02:15:00+10:00,0.0,4256.03
NSW1,2026-05-07 02:20:00+10:00,71.76,6618.33
QLD1,2026-05-07 02:20:00+10:00,105.95,5625.47
SA1,2026-05-07 02:20:00+10:00,8.5,1435.55
TAS1,2026-05-07 02:20:00+10:00,88.1,954.69
VIC1,2026-05-07 02:20:00+10:00,8.29,4355.23
NSW1,2026-05-07 02:25:00+10:00,76.99,6615.24
QLD1,2026-05-07 02:25:00+10:00,83.13,5568.7
SA1,2026-05-07 02:25:00+10:00,8.53,1416.83
TAS1,2026-05-07 02:25:00+10:00,88.1,959.96
VIC1,2026-05-07 02:25:00+10:00,8.49,4376.32
NSW1,2026-05-07 02:30:00+10:00,76.99,6548.5
QLD1,2026-05-07 02:30:00+10:00,84.09,5548.71
SA1,2026-05-07 02:30:00+10:00,8.53,1396.04
TAS1,2026-05-07 02:30:00+10:00,88.1,976.08
VIC1,2026-05-07 02:30:00+10:00,8.54,4393.3
NSW1,2026-05-07 02:35:00+10:00,88.2,6534.48
QLD1,2026-05-07 02:35:00+10:00,115.02,5600.74
SA1,2026-05-07 02:35:00+10:00,1.19,1366.24
TAS1,2026-05-07 02:35:00+10:00,88.22,988.54
VIC1,2026-05-07 02:35:00+10:00,1.17,4388.4
NSW1,2026-05-07 02:40:00+10:00,88.22,6511.92
QLD1,2026-05-07 02:40:00+10:00,115.02,5549.27
SA1,2026-05-07 02:40:00+10:00,4.61,1369.84
TAS1,2026-05-07 02:40:00+10:00,79.0,991.01
VIC1,2026-05-07 02:40:00+10:00,4.55,4307.68
NSW1,2026-05-07 02:45:00+10:00,86.78,6516.23
QLD1,2026-05-07 02:45:00+10:00,105.95,5603.75
SA1,2026-05-07 02:45:00+10:00,4.65,1381.53
TAS1,2026-05-07 02:45:00+10:00,78.99,994.1
VIC1,2026-05-07 02:45:00+10:00,4.55,4306.8
NSW1,2026-05-07 02:50:00+10:00,84.79,6531.57
QLD1,2026-05-07 02:50:00+10:00,92.73,5556.25
SA1,2026-05-07 02:50:00+10:00,4.65,1382.84
TAS1,2026-05-07 02:50:00+10:00,78.97,978.9
VIC1,2026-05-07 02:50:00+10:00,4.55,4332.55
NSW1,2026-05-07 02:55:00+10:00,88.99,6478.15
QLD1,2026-05-07 02:55:00+10:00,120.66,5607.36
SA1,2026-05-07 02:55:00+10:00,4.63,1381.03
TAS1,2026-05-07 02:55:00+10:00,79.07,975.33
VIC1,2026-05-07 02:55:00+10:00,4.55,4306.51
NSW1,2026-05-07 03:00:00+10:00,76.04,6486.96
QLD1,2026-05-07 03:00:00+10:00,82.62,5608.36
SA1,2026-05-07 03:00:00+10:00,4.57,1369.69
TAS1,2026-05-07 03:00:00+10:00,79.7,974.63
VIC1,2026-05-07 03:00:00+10:00,4.55,4291.81
NSW1,2026-05-07 03:05:00+10:00,80.03,6453.96
QLD1,2026-05-07 03:05:00+10:00,88.01,5576.53
SA1,2026-05-07 03:05:00+10:00,4.59,1362.27
TAS1,2026-05-07 03:05:00+10:00,79.07,971.98
VIC1,2026-05-07 03:05:00+10:00,4.55,4318.89
NSW1,2026-05-07 03:10:00+10:00,76.99,6477.7
QLD1,2026-05-07 03:10:00+10:00,83.61,5587.99
SA1,2026-05-07 03:10:00+10:00,8.51,1365.27
TAS1,2026-05-07 03:10:00+10:00,83.09,981.11
VIC1,2026-05-07 03:10:00+10:00,8.53,4366.96
NSW1,2026-05-07 03:15:00+10:00,76.99,6529.59
QLD1,2026-05-07 03:15:00+10:00,82.5,5550.53
SA1,2026-05-07 03:15:00+10:00,4.56,1352.41
TAS1,2026-05-07 03:15:00+10:00,78.97,981.21
VIC1,2026-05-07 03:15:00+10:00,4.55,4305.3
NSW1,2026-05-07 03:20:00+10:00,76.99,6504.4
QLD1,2026-05-07 03:20:00+10:00,82.62,5572.97
SA1,2026-05-07 03:20:00+10:00,4.58,1356.68
TAS1,2026-05-07 03:20:00+10:00,78.94,978.46
VIC1,2026-05-07 03:20:00+10:00,4.55,4338.05
NSW1,2026-05-07 03:25:00+10:00,76.99,6474.89
QLD1,2026-05-07 03:25:00+10:00,82.6,5583.59
SA1,2026-05-07 03:25:00+10:00,4.76,1376.39
TAS1,2026-05-07 03:25:00+10:00,78.96,972.57
VIC1,2026-05-07 03:25:00+10:00,4.55,4306.84
NSW1,2026-05-07 03:30:00+10:00,76.99,6453.88
QLD1,2026-05-07 03:30:00+10:00,83.67,5642.47
SA1,2026-05-07 03:30:00+10:00,4.77,1367.98
TAS1,2026-05-07 03:30:00+10:00,78.94,968.6
VIC1,2026-05-07 03:30:00+10:00,4.55,4334.1
NSW1,2026-05-07 03:35:00+10:00,90.0,6476.95
QLD1,2026-05-07 03:35:00+10:00,115.02,5641.5
SA1,2026-05-07 03:35:00+10:00,-0.05,1351.05
TAS1,2026-05-07 03:35:00+10:00,74.23,970.42
VIC1,2026-05-07 03:35:00+10:00,-0.05,4339.35
NSW1,2026-05-07 03:40:00+10:00,71.87,6454.74
QLD1,2026-05-07 03:40:00+10:00,105.95,5625.01
SA1,2026-05-07 03:40:00+10:00,0.0,1368.14
TAS1,2026-05-07 03:40:00+10:00,74.28,979.51
VIC1,2026-05-07 03:40:00+10:00,0.0,4289.39
NSW1,2026-05-07 03:45:00+10:00,76.99,6441.01
QLD1,2026-05-07 03:45:00+10:00,85.15,5635.96
SA1,2026-05-07 03:45:00+10:00,1.06,1372.38
TAS1,2026-05-07 03:45:00+10:00,75.4,976.98
VIC1,2026-05-07 03:45:00+10:00,1.0,4280.57
NSW1,2026-05-07 03:50:00+10:00,75.92,6448.44
QLD1,2026-05-07 03:50:00+10:00,82.5,5641.78
SA1,2026-05-07 03:50:00+10:00,0.01,1365.78
TAS1,2026-05-07 03:50:00+10:00,74.32,978.11
VIC1,2026-05-07 03:50:00+10:00,0.01,4319.17
NSW1,2026-05-07 03:55:00+10:00,74.5,6426.87
QLD1,2026-05-07 03:55:00+10:00,94.99,5617.25
SA1,2026-05-07 03:55:00+10:00,8.21,1355.0
TAS1,2026-05-07 03:55:00+10:00,88.1,996.17
VIC1,2026-05-07 03:55:00+10:00,7.7,4355.88
NSW1,2026-05-07 04:00:00+10:00,72.12,6480.4
QLD1,2026-05-07 04:00:00+10:00,104.88,5603.48
SA1,2026-05-07 04:00:00+10:00,0.01,1331.01
TAS1,2026-05-07 04:00:00+10:00,87.01,1000.91
VIC1,2026-05-07 04:00:00+10:00,0.01,4303.93
NSW1,2026-05-07 04:05:00+10:00,61.99,6411.13
QLD1,2026-05-07 04:05:00+10:00,82.5,5651.55
SA1,2026-05-07 04:05:00+10:00,1.17,1322.47
TAS1,2026-05-07 04:05:00+10:00,88.16,1005.05
VIC1,2026-05-07 04:05:00+10:00,1.12,4362.26
NSW1,2026-05-07 04:10:00+10:00,67.22,6496.35
QLD1,2026-05-07 04:10:00+10:00,94.99,5627.13
SA1,2026-05-07 04:10:00+10:00,5.33,1315.83
TAS1,2026-05-07 04:10:00+10:00,92.26,1000.37
VIC1,2026-05-07 04:10:00+10:00,5.08,4420.83
NSW1,2026-05-07 04:15:00+10:00,72.12,6540.05
QLD1,2026-05-07 04:15:00+10:00,94.99,5676.37
SA1,2026-05-07 04:15:00+10:00,8.53,1331.9
TAS1,2026-05-07 04:15:00+10:00,88.16,991.13
VIC1,2026-05-07 04:15:00+10:00,8.01,4406.38
NSW1,2026-05-07 04:20:00+10:00,75.4,6558.92
QLD1,2026-05-07 04:20:00+10:00,82.5,5659.38
SA1,2026-05-07 04:20:00+10:00,5.31,1337.63
TAS1,2026-05-07 04:20:00+10:00,88.16,987.26
VIC1,2026-05-07 04:20:00+10:00,5.08,4439.56
NSW1,2026-05-07 04:25:00+10:00,57.51,6526.78
QLD1,2026-05-07 04:25:00+10:00,65.96,5697.48
SA1,2026-05-07 04:25:00+10:00,5.46,1330.78
TAS1,2026-05-07 04:25:00+10:00,88.16,985.32
VIC1,2026-05-07 04:25:00+10:00,5.08,4392.62
NSW1,2026-05-07 04:30:00+10:00,62.99,6604.49
QLD1,2026-05-07 04:30:00+10:00,82.5,5710.0
SA1,2026-05-07 04:30:00+10:00,-0.05,1327.86
TAS1,2026-05-07 04:30:00+10:00,86.95,987.14
VIC1,2026-05-07 04:30:00+10:00,-0.05,4364.7
NSW1,2026-05-07 04:35:00+10:00,62.08,6574.68
QLD1,2026-05-07 04:35:00+10:00,82.5,5713.39
SA1,2026-05-07 04:35:00+10:00,1.15,1348.01
TAS1,2026-05-07 04:35:00+10:00,88.14,997.05
VIC1,2026-05-07 04:35:00+10:00,1.08,4471.64
NSW1,2026-05-07 04:40:00+10:00,67.33,6665.92
QLD1,2026-05-07 04:40:00+10:00,94.99,5697.46
SA1,2026-05-07 04:40:00+10:00,5.62,1365.24
TAS1,2026-05-07 04:40:00+10:00,88.16,1008.24
VIC1,2026-05-07 04:40:00+10:00,5.08,4493.81
NSW1,2026-05-07 04:45:00+10:00,67.13,6669.46
QLD1,2026-05-07 04:45:00+10:00,94.99,5793.69
SA1,2026-05-07 04:45:00+10:00,11.44,1381.6
TAS1,2026-05-07 04:45:00+10:00,74.26,1011.84
VIC1,2026-05-07 04:45:00+10:00,0.0,4455.94
NSW1,2026-05-07 04:50:00+10:00,73.3,6748.85
QLD1,2026-05-07 04:50:00+10:00,94.99,5760.57
SA1,2026-05-07 04:50:00+10:00,9.92,1406.53
TAS1,2026-05-07 04:50:00+10:00,83.5,1006.63
VIC1,2026-05-07 04:50:00+10:00,8.95,4522.3
NSW1,2026-05-07 04:55:00+10:00,74.46,6833.12
QLD1,2026-05-07 04:55:00+10:00,94.99,5780.2
SA1,2026-05-07 04:55:00+10:00,0.02,1399.94
TAS1,2026-05-07 04:55:00+10:00,74.3,1014.07
VIC1,2026-05-07 04:55:00+10:00,0.02,4573.35
NSW1,2026-05-07 05:00:00+10:00,57.51,6767.05
QLD1,2026-05-07 05:00:00+10:00,94.99,5836.06
SA1,2026-05-07 05:00:00+10:00,8.53,1406.05
TAS1,2026-05-07 05:00:00+10:00,79.52,1026.92
VIC1,2026-05-07 05:00:00+10:00,5.08,4657.61
NSW1,2026-05-07 05:05:00+10:00,57.51,6823.16
QLD1,2026-05-07 05:05:00+10:00,72.75,5836.69
SA1,2026-05-07 05:05:00+10:00,11.6,1406.24
TAS1,2026-05-07 05:05:00+10:00,79.45,1023.05
VIC1,2026-05-07 05:05:00+10:00,5.08,4700.12
NSW1,2026-05-07 05:10:00+10:00,65.77,6877.43
QLD1,2026-05-07 05:10:00+10:00,94.99,5886.39
SA1,2026-05-07 05:10:00+10:00,16.73,1394.36
TAS1,2026-05-07 05:10:00+10:00,88.16,1025.08
VIC1,2026-05-07 05:10:00+10:00,15.11,4686.99
NSW1,2026-05-07 05:15:00+10:00,58.15,6917.61
QLD1,2026-05-07 05:15:00+10:00,105.95,5958.32
SA1,2026-05-07 05:15:00+10:00,9.85,1387.38
TAS1,2026-05-07 05:15:00+10:00,83.39,1024.52
VIC1,2026-05-07 05:15:00+10:00,8.95,4731.31
NSW1,2026-05-07 05:20:00+10:00,62.11,6939.93
QLD1,2026-05-07 05:20:00+10:00,82.5,5905.85
SA1,2026-05-07 05:20:00+10:00,15.62,1380.38
TAS1,2026-05-07 05:20:00+10:00,88.16,1025.29
VIC1,2026-05-07 05:20:00+10:00,14.39,4834.98
NSW1,2026-05-07 05:25:00+10:00,69.08,7007.03
